region_code,weather_param,year,key,value
Max temp,Max temp,1988,SPR,9.83,
Max temp,Max temp,1988,SUM,5.84,
Max temp,Max temp,1988,AUT,0.60,
Max temp,Max temp,1988,ANN,0.64,
Max temp,Max temp,1989,JAN,8.3,
Max temp,Max temp,1989,FEB,6.5,
Max temp,Max temp,1989,MAR,7.5,
Max temp,Max temp,1989,APR,8.0,
Max temp,Max temp,1989,MAY,13.6,
Max temp,Max temp,1989,JUN,15.4,
Max temp,Max temp,1989,JUL,18.9,
Max temp,Max temp,1989,AUG,16.0,
Max temp,Max temp,1989,SEP,14.1,
Max temp,Max temp,1989,OCT,11.6,
Max temp,Max temp,1989,NOV,7.2,
Max temp,Max temp,1989,DEC,4.5,
Max temp,Max temp,1989,WIN,7.72,
Max temp,Max temp,1989,SPR,9.71,
Max temp,Max temp,1989,SUM,6.77,
Max temp,Max temp,1989,AUT,0.98,
Max temp,Max temp,1989,ANN,1.00,
Max temp,Max temp,1990,JAN,6.7,
Max temp,Max temp,1990,FEB,6.6,
Max temp,Max temp,1990,MAR,8.6,
Max temp,Max temp,1990,APR,9.7,
Max temp,Max temp,1990,MAY,14.1,
Max temp,Max temp,1990,JUN,14.7,
Max temp,Max temp,1990,JUL,17.2,
Max temp,Max temp,1990,AUG,16.9,
Max temp,Max temp,1990,SEP,13.3,
Max temp,Max temp,1990,OCT,11.3,
Max temp,Max temp,1990,NOV,6.9,
Max temp,Max temp,1990,DEC,5.7,
Max temp,Max temp,1990,WIN,5.90,
Max temp,Max temp,1990,SPR,0.83,
Max temp,Max temp,1990,SUM,6.29,
Max temp,Max temp,1990,AUT,0.53,
Max temp,Max temp,1990,ANN,1.02,
Max temp,Max temp,1991,JAN,4.3,
Max temp,Max temp,1991,FEB,3.9,
Max temp,Max temp,1991,MAR,8.5,
Max temp,Max temp,1991,APR,9.4,
Max temp,Max temp,1991,MAY,12.8,
Max temp,Max temp,1991,JUN,13.3,
Max temp,Max temp,1991,JUL,18.1,
Max temp,Max temp,1991,AUG,17.6,
Max temp,Max temp,1991,SEP,15.0,
Max temp,Max temp,1991,OCT,10.4,
Max temp,Max temp,1991,NOV,7.4,
Max temp,Max temp,1991,DEC,6.7,
Max temp,Max temp,1991,WIN,4.68,
Max temp,Max temp,1991,SPR,0.21,
Max temp,Max temp,1991,SUM,6.37,
Max temp,Max temp,1991,AUT,0.92,
Max temp,Max temp,1991,ANN,0.66,
Max temp,Max temp,1992,JAN,6.2,
Max temp,Max temp,1992,FEB,6.9,
Max temp,Max temp,1992,MAR,7.4,
Max temp,Max temp,1992,APR,9.1,
Max temp,Max temp,1992,MAY,14.9,
Max temp,Max temp,1992,JUN,17.0,
Max temp,Max temp,1992,JUL,16.0,
Max temp,Max temp,1992,AUG,15.2,
Max temp,Max temp,1992,SEP,13.2,
Max temp,Max temp,1992,OCT,8.6,
Max temp,Max temp,1992,NOV,7.3,
Max temp,Max temp,1992,DEC,4.9,
Max temp,Max temp,1992,WIN,6.58,
Max temp,Max temp,1992,SPR,0.46,
Max temp,Max temp,1992,SUM,6.07,
Max temp,Max temp,1992,AUT,9.69,
Max temp,Max temp,1992,ANN,0.56,
Max temp,Max temp,1993,JAN,6.1,
Max temp,Max temp,1993,FEB,7.0,
Max temp,Max temp,1993,MAR,7.7,
Max temp,Max temp,1993,APR,10.0,
Max temp,Max temp,1993,MAY,12.1,
Max temp,Max temp,1993,JUN,14.9,
Max temp,Max temp,1993,JUL,14.8,
Max temp,Max temp,1993,AUG,14.9,
Max temp,Max temp,1993,SEP,13.4,
Max temp,Max temp,1993,OCT,8.9,
Max temp,Max temp,1993,NOV,6.0,
Max temp,Max temp,1993,DEC,4.3,
Max temp,Max temp,1993,WIN,5.96,
Max temp,Max temp,1993,SPR,9.90,
Max temp,Max temp,1993,SUM,4.89,
Max temp,Max temp,1993,AUT,9.42,
Max temp,Max temp,1993,ANN,0.02,
Max temp,Max temp,1994,JAN,5.0,
Max temp,Max temp,1994,FEB,3.7,
Max temp,Max temp,1994,MAR,6.6,
Max temp,Max temp,1994,APR,8.9,
Max temp,Max temp,1994,MAY,12.2,
Max temp,Max temp,1994,JUN,14.4,
Max temp,Max temp,1994,JUL,17.8,
Max temp,Max temp,1994,AUG,15.9,
Max temp,Max temp,1994,SEP,13.4,
Max temp,Max temp,1994,OCT,10.6,
Max temp,Max temp,1994,NOV,9.9,
Max temp,Max temp,1994,DEC,6.7,
Max temp,Max temp,1994,WIN,4.34,
Max temp,Max temp,1994,SPR,9.23,
Max temp,Max temp,1994,SUM,6.02,
Max temp,Max temp,1994,AUT,1.28,
Max temp,Max temp,1994,ANN,0.45,
Max temp,Max temp,1995,JAN,4.9,
Max temp,Max temp,1995,FEB,5.7,
Max temp,Max temp,1995,MAR,5.5,
Max temp,Max temp,1995,APR,9.5,
Max temp,Max temp,1995,MAY,12.5,
Max temp,Max temp,1995,JUN,16.0,
Max temp,Max temp,1995,JUL,18.6,
Max temp,Max temp,1995,AUG,20.1,
Max temp,Max temp,1995,SEP,14.2,
Max temp,Max temp,1995,OCT,13.0,
Max temp,Max temp,1995,NOV,8.6,
Max temp,Max temp,1995,DEC,3.1,
Max temp,Max temp,1995,WIN,5.76,
Max temp,Max temp,1995,SPR,9.16,
Max temp,Max temp,1995,SUM,8.24,
Max temp,Max temp,1995,AUT,1.94,
Max temp,Max temp,1995,ANN,1.01,
Max temp,Max temp,1996,JAN,5.4,
Max temp,Max temp,1996,FEB,4.4,
Max temp,Max temp,1996,MAR,5.4,
Max temp,Max temp,1996,APR,9.8,
Max temp,Max temp,1996,MAY,10.7,
Max temp,Max temp,1996,JUN,15.4,
Max temp,Max temp,1996,JUL,16.5,
Max temp,Max temp,1996,AUG,17.3,
Max temp,Max temp,1996,SEP,15.3,
Max temp,Max temp,1996,OCT,12.0,
Max temp,Max temp,1996,NOV,6.0,
Max temp,Max temp,1996,DEC,4.3,
Max temp,Max temp,1996,WIN,4.31,
Max temp,Max temp,1996,SPR,8.61,
Max temp,Max temp,1996,SUM,6.41,
Max temp,Max temp,1996,AUT,1.08,
Max temp,Max temp,1996,ANN,0.21,
Max temp,Max temp,1997,JAN,4.7,
Max temp,Max temp,1997,FEB,6.7,
Max temp,Max temp,1997,MAR,8.9,
Max temp,Max temp,1997,APR,10.5,
Max temp,Max temp,1997,MAY,12.6,
Max temp,Max temp,1997,JUN,14.8,
Max temp,Max temp,1997,JUL,18.0,
Max temp,Max temp,1997,AUG,19.3,
Max temp,Max temp,1997,SEP,14.6,
Max temp,Max temp,1997,OCT,11.3,
Max temp,Max temp,1997,NOV,9.0,
Max temp,Max temp,1997,DEC,6.7,
Max temp,Max temp,1997,WIN,5.21,
Max temp,Max temp,1997,SPR,0.69,
Max temp,Max temp,1997,SUM,7.40,
Max temp,Max temp,1997,AUT,1.59,
Max temp,Max temp,1997,ANN,1.45,
Max temp,Max temp,1998,JAN,5.9,
Max temp,Max temp,1998,FEB,8.7,
Max temp,Max temp,1998,MAR,8.0,
Max temp,Max temp,1998,APR,8.4,
Max temp,Max temp,1998,MAY,13.6,
Max temp,Max temp,1998,JUN,14.3,
Max temp,Max temp,1998,JUL,15.4,
Max temp,Max temp,1998,AUG,15.9,
Max temp,Max temp,1998,SEP,15.2,
Max temp,Max temp,1998,OCT,9.9,
Max temp,Max temp,1998,NOV,7.3,
Max temp,Max temp,1998,DEC,7.1,
Max temp,Max temp,1998,WIN,7.05,
Max temp,Max temp,1998,SPR,0.02,
Max temp,Max temp,1998,SUM,5.21,
Max temp,Max temp,1998,AUT,0.79,
Max temp,Max temp,1998,ANN,0.82,
Max temp,Max temp,1999,JAN,5.4,
Max temp,Max temp,1999,FEB,5.5,
Max temp,Max temp,1999,MAR,7.8,
Max temp,Max temp,1999,APR,10.6,
Max temp,Max temp,1999,MAY,13.3,
Max temp,Max temp,1999,JUN,14.5,
Max temp,Max temp,1999,JUL,17.8,
Max temp,Max temp,1999,AUG,16.8,
Max temp,Max temp,1999,SEP,15.8,
Max temp,Max temp,1999,OCT,11.5,
Max temp,Max temp,1999,NOV,8.5,
Max temp,Max temp,1999,DEC,4.7,
Max temp,Max temp,1999,WIN,6.01,
Max temp,Max temp,1999,SPR,0.56,
Max temp,Max temp,1999,SUM,6.38,
Max temp,Max temp,1999,AUT,1.94,
Max temp,Max temp,1999,ANN,1.05,
Max temp,Max temp,2000,JAN,6.5,
Max temp,Max temp,2000,FEB,6.4,
Max temp,Max temp,2000,MAR,8.5,
Max temp,Max temp,2000,APR,8.9,
Max temp,Max temp,2000,MAY,14.1,
Max temp,Max temp,2000,JUN,14.6,
Max temp,Max temp,2000,JUL,16.4,
Max temp,Max temp,2000,AUG,17.2,
Max temp,Max temp,2000,SEP,14.9,
Max temp,Max temp,2000,OCT,11.1,
Max temp,Max temp,2000,NOV,7.1,
Max temp,Max temp,2000,DEC,5.6,
Max temp,Max temp,2000,WIN,5.84,
Max temp,Max temp,2000,SPR,0.52,
Max temp,Max temp,2000,SUM,6.09,
Max temp,Max temp,2000,AUT,1.05,
Max temp,Max temp,2000,ANN,0.97,
Max temp,Max temp,2001,JAN,4.0,
Max temp,Max temp,2001,FEB,4.9,
Max temp,Max temp,2001,MAR,5.9,
Max temp,Max temp,2001,APR,9.0,
Max temp,Max temp,2001,MAY,15.0,
Max temp,Max temp,2001,JUN,14.4,
Max temp,Max temp,2001,JUL,16.5,
Max temp,Max temp,2001,AUG,16.8,
Max temp,Max temp,2001,SEP,13.8,
Max temp,Max temp,2001,OCT,13.1,
Max temp,Max temp,2001,NOV,8.8,
Max temp,Max temp,2001,DEC,5.5,
Max temp,Max temp,2001,WIN,4.83,
Max temp,Max temp,2001,SPR,0.00,
Max temp,Max temp,2001,SUM,5.93,
Max temp,Max temp,2001,AUT,1.92,
Max temp,Max temp,2001,ANN,0.68,
Max temp,Max temp,2002,JAN,7.0,
Max temp,Max temp,2002,FEB,6.4,
Max temp,Max temp,2002,MAR,8.3,
Max temp,Max temp,2002,APR,10.9,
Max temp,Max temp,2002,MAY,13.5,
Max temp,Max temp,2002,JUN,15.3,
Max temp,Max temp,2002,JUL,16.0,
Max temp,Max temp,2002,AUG,17.6,
Max temp,Max temp,2002,SEP,15.6,
Max temp,Max temp,2002,OCT,9.9,
Max temp,Max temp,2002,NOV,8.4,
Max temp,Max temp,2002,DEC,5.5,
Max temp,Max temp,2002,WIN,6.29,
Max temp,Max temp,2002,SPR,0.90,
Max temp,Max temp,2002,SUM,6.31,
Max temp,Max temp,2002,AUT,1.29,
Max temp,Max temp,2002,ANN,1.22,
Max temp,Max temp,2003,JAN,5.5,
Max temp,Max temp,2003,FEB,6.0,
Max temp,Max temp,2003,MAR,9.9,
Max temp,Max temp,2003,APR,12.4,
Max temp,Max temp,2003,MAY,12.9,
Max temp,Max temp,2003,JUN,16.9,
Max temp,Max temp,2003,JUL,18.6,
Max temp,Max temp,2003,AUG,18.8,
Max temp,Max temp,2003,SEP,15.5,
Max temp,Max temp,2003,OCT,10.5,
Max temp,Max temp,2003,NOV,9.3,
Max temp,Max temp,2003,DEC,6.3,
Max temp,Max temp,2003,WIN,5.65,
Max temp,Max temp,2003,SPR,1.73,
Max temp,Max temp,2003,SUM,8.11,
Max temp,Max temp,2003,AUT,1.76,
Max temp,Max temp,2003,ANN,1.91,
Max temp,Max temp,2004,JAN,5.8,
Max temp,Max temp,2004,FEB,6.3,
Max temp,Max temp,2004,MAR,8.2,
Max temp,Max temp,2004,APR,10.7,
Max temp,Max temp,2004,MAY,14.2,
Max temp,Max temp,2004,JUN,15.6,
Max temp,Max temp,2004,JUL,16.5,
Max temp,Max temp,2004,AUG,17.9,
Max temp,Max temp,2004,SEP,15.0,
Max temp,Max temp,2004,OCT,10.5,
Max temp,Max temp,2004,NOV,8.7,
Max temp,Max temp,2004,DEC,7.4,
Max temp,Max temp,2004,WIN,6.13,
Max temp,Max temp,2004,SPR,1.03,
Max temp,Max temp,2004,SUM,6.67,
Max temp,Max temp,2004,AUT,1.39,
Max temp,Max temp,2004,ANN,1.42,
Max temp,Max temp,2005,JAN,7.1,
Max temp,Max temp,2005,FEB,5.5,
Max temp,Max temp,2005,MAR,8.4,
Max temp,Max temp,2005,APR,10.3,
Max temp,Max temp,2005,MAY,12.3,
Max temp,Max temp,2005,JUN,16.2,
Max temp,Max temp,2005,JUL,17.2,
Max temp,Max temp,2005,AUG,16.9,
Max temp,Max temp,2005,SEP,15.4,
Max temp,Max temp,2005,OCT,12.5,
Max temp,Max temp,2005,NOV,7.8,
Max temp,Max temp,2005,DEC,6.4,
Max temp,Max temp,2005,WIN,6.71,
Max temp,Max temp,2005,SPR,0.36,
Max temp,Max temp,2005,SUM,6.76,
Max temp,Max temp,2005,AUT,1.90,
Max temp,Max temp,2005,ANN,1.37,
Max temp,Max temp,2006,JAN,6.0,
Max temp,Max temp,2006,FEB,5.9,
Max temp,Max temp,2006,MAR,5.4,
Max temp,Max temp,2006,APR,9.5,
Max temp,Max temp,2006,MAY,13.2,
Max temp,Max temp,2006,JUN,17.0,
Max temp,Max temp,2006,JUL,20.3,
Max temp,Max temp,2006,AUG,16.8,
Max temp,Max temp,2006,SEP,16.9,
Max temp,Max temp,2006,OCT,13.0,
Max temp,Max temp,2006,NOV,8.8,
Max temp,Max temp,2006,DEC,7.0,
Max temp,Max temp,2006,WIN,6.10,
Max temp,Max temp,2006,SPR,9.35,
Max temp,Max temp,2006,SUM,8.06,
Max temp,Max temp,2006,AUT,2.87,
Max temp,Max temp,2006,ANN,1.67,
Max temp,Max temp,2007,JAN,7.3,
Max temp,Max temp,2007,FEB,6.7,
Max temp,Max temp,2007,MAR,8.6,
Max temp,Max temp,2007,APR,13.3,
Max temp,Max temp,2007,MAY,12.8,
Max temp,Max temp,2007,JUN,15.5,
Max temp,Max temp,2007,JUL,16.2,
Max temp,Max temp,2007,AUG,16.0,
Max temp,Max temp,2007,SEP,14.0,
Max temp,Max temp,2007,OCT,12.8,
Max temp,Max temp,2007,NOV,8.6,
Max temp,Max temp,2007,DEC,6.3,
Max temp,Max temp,2007,WIN,7.00,
Max temp,Max temp,2007,SPR,1.55,
Max temp,Max temp,2007,SUM,5.94,
Max temp,Max temp,2007,AUT,1.81,
Max temp,Max temp,2007,ANN,1.54,
Max temp,Max temp,2008,JAN,6.2,
Max temp,Max temp,2008,FEB,7.7,
Max temp,Max temp,2008,MAR,6.8,
Max temp,Max temp,2008,APR,9.5,
Max temp,Max temp,2008,MAY,15.3,
Max temp,Max temp,2008,JUN,15.3,
Max temp,Max temp,2008,JUL,17.7,
Max temp,Max temp,2008,AUG,16.6,
Max temp,Max temp,2008,SEP,14.4,
Max temp,Max temp,2008,OCT,10.4,
Max temp,Max temp,2008,NOV,7.5,
Max temp,Max temp,2008,DEC,5.3,
Max temp,Max temp,2008,WIN,6.68,
Max temp,Max temp,2008,SPR,0.55,
Max temp,Max temp,2008,SUM,6.57,
Max temp,Max temp,2008,AUT,0.77,
Max temp,Max temp,2008,ANN,1.07,
Max temp,Max temp,2009,JAN,5.3,
Max temp,Max temp,2009,FEB,5.5,
Max temp,Max temp,2009,MAR,8.3,
Max temp,Max temp,2009,APR,11.9,
Max temp,Max temp,2009,MAY,13.7,
Max temp,Max temp,2009,JUN,16.6,
Max temp,Max temp,2009,JUL,17.7,
Max temp,Max temp,2009,AUG,16.9,
Max temp,Max temp,2009,SEP,15.0,
Max temp,Max temp,2009,OCT,11.9,
Max temp,Max temp,2009,NOV,8.2,
Max temp,Max temp,2009,DEC,3.6,
Max temp,Max temp,2009,WIN,5.36,
Max temp,Max temp,2009,SPR,1.27,
Max temp,Max temp,2009,SUM,7.07,
Max temp,Max temp,2009,AUT,1.68,
Max temp,Max temp,2009,ANN,1.24,
Max temp,Max temp,2010,JAN,3.0,
Max temp,Max temp,2010,FEB,3.5,
Max temp,Max temp,2010,MAR,7.4,
Max temp,Max temp,2010,APR,10.7,
Max temp,Max temp,2010,MAY,12.8,
Max temp,Max temp,2010,JUN,17.0,
Max temp,Max temp,2010,JUL,16.7,
Max temp,Max temp,2010,AUG,16.2,
Max temp,Max temp,2010,SEP,14.7,
Max temp,Max temp,2010,OCT,11.2,
Max temp,Max temp,2010,NOV,5.6,
Max temp,Max temp,2010,DEC,1.7,
Max temp,Max temp,2010,WIN,3.39,
Max temp,Max temp,2010,SPR,0.30,
Max temp,Max temp,2010,SUM,6.62,
Max temp,Max temp,2010,AUT,0.49,
Max temp,Max temp,2010,ANN,0.07,
Max temp,Max temp,2011,JAN,4.8,
Max temp,Max temp,2011,FEB,6.5,
Max temp,Max temp,2011,MAR,7.9,
Max temp,Max temp,2011,APR,13.6,
Max temp,Max temp,2011,MAY,13.1,
Max temp,Max temp,2011,JUN,14.8,
Max temp,Max temp,2011,JUL,17.0,
Max temp,Max temp,2011,AUG,15.5,
Max temp,Max temp,2011,SEP,15.1,
Max temp,Max temp,2011,OCT,12.2,
Max temp,Max temp,2011,NOV,10.6,
Max temp,Max temp,2011,DEC,6.0,
Max temp,Max temp,2011,WIN,4.27,
Max temp,Max temp,2011,SPR,1.50,
Max temp,Max temp,2011,SUM,5.77,
Max temp,Max temp,2011,AUT,2.59,
Max temp,Max temp,2011,ANN,1.43,
Max temp,Max temp,2012,JAN,5.8,
Max temp,Max temp,2012,FEB,7.1,
Max temp,Max temp,2012,MAR,10.9,
Max temp,Max temp,2012,APR,8.6,
Max temp,Max temp,2012,MAY,13.3,
Max temp,Max temp,2012,JUN,14.0,
Max temp,Max temp,2012,JUL,15.6,
Max temp,Max temp,2012,AUG,17.3,
Max temp,Max temp,2012,SEP,13.5,
Max temp,Max temp,2012,OCT,9.5,
Max temp,Max temp,2012,NOV,7.4,
Max temp,Max temp,2012,DEC,5.0,
Max temp,Max temp,2012,WIN,6.27,
Max temp,Max temp,2012,SPR,0.97,
Max temp,Max temp,2012,SUM,5.64,
Max temp,Max temp,2012,AUT,0.13,
Max temp,Max temp,2012,ANN,0.68,
Max temp,Max temp,2013,JAN,5.0,
Max temp,Max temp,2013,FEB,5.4,
Max temp,Max temp,2013,MAR,4.2,
Max temp,Max temp,2013,APR,8.6,
Max temp,Max temp,2013,MAY,12.4,
Max temp,Max temp,2013,JUN,15.7,
Max temp,Max temp,2013,JUL,19.8,
Max temp,Max temp,2013,AUG,17.3,
Max temp,Max temp,2013,SEP,14.7,
Max temp,Max temp,2013,OCT,12.1,
Max temp,Max temp,2013,NOV,7.3,
Max temp,Max temp,2013,DEC,7.6,
Max temp,Max temp,2013,WIN,5.13,
Max temp,Max temp,2013,SPR,8.41,
Max temp,Max temp,2013,SUM,7.63,
Max temp,Max temp,2013,AUT,1.35,
Max temp,Max temp,2013,ANN,0.88,
Max temp,Max temp,2014,JAN,5.8,
Max temp,Max temp,2014,FEB,6.2,
Max temp,Max temp,2014,MAR,8.6,
Max temp,Max temp,2014,APR,11.5,
Max temp,Max temp,2014,MAY,13.5,
Max temp,Max temp,2014,JUN,16.7,
Max temp,Max temp,2014,JUL,19.0,
Max temp,Max temp,2014,AUG,15.8,
Max temp,Max temp,2014,SEP,16.1,
Max temp,Max temp,2014,OCT,12.1,
Max temp,Max temp,2014,NOV,9.1,
Max temp,Max temp,2014,DEC,6.0,
Max temp,Max temp,2014,WIN,6.53,
Max temp,Max temp,2014,SPR,1.18,
Max temp,Max temp,2014,SUM,7.18,
Max temp,Max temp,2014,AUT,2.42,
Max temp,Max temp,2014,ANN,1.72,
Max temp,Max temp,2015,JAN,5.2,
Max temp,Max temp,2015,FEB,5.8,
Max temp,Max temp,2015,MAR,7.7,
Max temp,Max temp,2015,APR,10.9,
Max temp,Max temp,2015,MAY,11.2,
Max temp,Max temp,2015,JUN,14.5,
Max temp,Max temp,2015,JUL,15.9,
Max temp,Max temp,2015,AUG,16.7,
Max temp,Max temp,2015,SEP,14.7,
Max temp,Max temp,2015,OCT,12.4,
Max temp,Max temp,2015,NOV,8.8,
Max temp,Max temp,2015,DEC,8.3,
Max temp,Max temp,2015,WIN,5.67,
Max temp,Max temp,2015,SPR,9.92,
Max temp,Max temp,2015,SUM,5.68,
Max temp,Max temp,2015,AUT,1.97,
Max temp,Max temp,2015,ANN,1.03,
Max temp,Max temp,2016,JAN,5.5,
Max temp,Max temp,2016,FEB,5.3,
Max temp,Max temp,2016,MAR,8.0,
Max temp,Max temp,2016,APR,8.7,
Max temp,Max temp,2016,MAY,14.1,
Max temp,Max temp,2016,JUN,16.1,
Max temp,Max temp,2016,JUL,16.5,
Max temp,Max temp,2016,AUG,17.1,
Max temp,Max temp,2016,SEP,16.0,
Max temp,Max temp,2016,OCT,11.9,
Max temp,Max temp,2016,NOV,6.6,
Max temp,Max temp,2016,DEC,8.5,
Max temp,Max temp,2016,WIN,6.39,
Max temp,Max temp,2016,SPR,0.31,
Max temp,Max temp,2016,SUM,6.56,
Max temp,Max temp,2016,AUT,1.49,
Max temp,Max temp,2016,ANN,1.22,
Max temp,Max temp,2017,JAN,6.4,
Max temp,Max temp,2017,FEB,6.7,
Max temp,Max temp,2017,MAR,9.0,
Max temp,Max temp,2017,APR,10.1,
Max temp,Max temp,2017,MAY,15.4,
Max temp,Max temp,2017,JUN,15.5,
Max temp,Max temp,2017,JUL,16.7,
Max temp,Max temp,2017,AUG,N/A,
Max temp,Max temp,2017,SEP,N/A,
Max temp,Max temp,2017,OCT,N/A,
Max temp,Max temp,2017,NOV,N/A,
Max temp,Max temp,2017,DEC,N/A,
Max temp,Max temp,2017,WIN,7.22,
Max temp,Max temp,2017,SPR,1.53,
Min temp,Min temp,1910,JAN,-1.9,
Min temp,Min temp,1910,FEB,-0.6,
Min temp,Min temp,1910,MAR,1.3,
Min temp,Min temp,1910,APR,0.9,
Min temp,Min temp,1910,MAY,4.6,
Min temp,Min temp,1910,JUN,7.1,
Min temp,Min temp,1910,JUL,8.0,
Min temp,Min temp,1910,AUG,9.4,
Min temp,Min temp,1910,SEP,6.8,
Min temp,Min temp,1910,OCT,5.3,
Min temp,Min temp,1910,NOV,-1.1,
Min temp,Min temp,1910,DEC,2.2,
Min temp,Min temp,1910,WIN,N/A,
Min temp,Min temp,1910,SPR,2.27,
Min temp,Min temp,1910,SUM,8.19,
Min temp,Min temp,1910,AUT,3.68,
Min temp,Min temp,1910,ANN,3.53,
Min temp,Min temp,1911,JAN,0.9,
Min temp,Min temp,1911,FEB,0.0,
Min temp,Min temp,1911,MAR,0.3,
Min temp,Min temp,1911,APR,2.0,
Min temp,Min temp,1911,MAY,5.4,
Min temp,Min temp,1911,JUN,7.2,
Min temp,Min temp,1911,JUL,9.2,
Min temp,Min temp,1911,AUG,10.0,
Min temp,Min temp,1911,SEP,6.7,
Min temp,Min temp,1911,OCT,3.0,
Min temp,Min temp,1911,NOV,1.2,
Min temp,Min temp,1911,DEC,1.8,
Min temp,Min temp,1911,WIN,1.07,
Min temp,Min temp,1911,SPR,2.57,
Min temp,Min temp,1911,SUM,8.83,
Min temp,Min temp,1911,AUT,3.61,
Min temp,Min temp,1911,ANN,4.00,
Min temp,Min temp,1912,JAN,-0.4,
Min temp,Min temp,1912,FEB,-0.1,
Min temp,Min temp,1912,MAR,1.8,
Min temp,Min temp,1912,APR,2.5,
Min temp,Min temp,1912,MAY,4.6,
Min temp,Min temp,1912,JUN,7.7,
Min temp,Min temp,1912,JUL,8.9,
Min temp,Min temp,1912,AUG,7.0,
Min temp,Min temp,1912,SEP,5.5,
Min temp,Min temp,1912,OCT,3.3,
Min temp,Min temp,1912,NOV,1.7,
Min temp,Min temp,1912,DEC,0.8,
Min temp,Min temp,1912,WIN,0.43,
Min temp,Min temp,1912,SPR,2.99,
Min temp,Min temp,1912,SUM,7.88,
Min temp,Min temp,1912,AUT,3.50,
Min temp,Min temp,1912,ANN,3.62,
Min temp,Min temp,1913,JAN,0.2,
Min temp,Min temp,1913,FEB,0.6,
Min temp,Min temp,1913,MAR,0.2,
Min temp,Min temp,1913,APR,1.7,
Min temp,Min temp,1913,MAY,4.6,
Min temp,Min temp,1913,JUN,7.5,
Min temp,Min temp,1913,JUL,8.5,
Min temp,Min temp,1913,AUG,8.3,
Min temp,Min temp,1913,SEP,7.2,
Min temp,Min temp,1913,OCT,5.5,
Min temp,Min temp,1913,NOV,3.3,
Min temp,Min temp,1913,DEC,0.7,
Min temp,Min temp,1913,WIN,0.53,
Min temp,Min temp,1913,SPR,2.16,
Min temp,Min temp,1913,SUM,8.12,
Min temp,Min temp,1913,AUT,5.33,
Min temp,Min temp,1913,ANN,4.04,
Min temp,Min temp,1914,JAN,-0.1,
Min temp,Min temp,1914,FEB,1.4,
Min temp,Min temp,1914,MAR,0.0,
Min temp,Min temp,1914,APR,3.0,
Min temp,Min temp,1914,MAY,4.1,
Min temp,Min temp,1914,JUN,7.4,
Min temp,Min temp,1914,JUL,9.2,
Min temp,Min temp,1914,AUG,9.2,
Min temp,Min temp,1914,SEP,7.0,
Min temp,Min temp,1914,OCT,4.9,
Min temp,Min temp,1914,NOV,1.9,
Min temp,Min temp,1914,DEC,-0.7,
Min temp,Min temp,1914,WIN,0.64,
Min temp,Min temp,1914,SPR,2.38,
Min temp,Min temp,1914,SUM,8.59,
Min temp,Min temp,1914,AUT,4.59,
Min temp,Min temp,1914,ANN,3.95,
Min temp,Min temp,1915,JAN,-0.5,
Min temp,Min temp,1915,FEB,-0.5,
Min temp,Min temp,1915,MAR,-0.1,
Min temp,Min temp,1915,APR,1.9,
Min temp,Min temp,1915,MAY,2.5,
Min temp,Min temp,1915,JUN,6.4,
Min temp,Min temp,1915,JUL,8.2,
Min temp,Min temp,1915,AUG,9.4,
Min temp,Min temp,1915,SEP,7.1,
Min temp,Min temp,1915,OCT,3.8,
Min temp,Min temp,1915,NOV,-1.3,
Min temp,Min temp,1915,DEC,-0.5,
Min temp,Min temp,1915,WIN,0.58,
Min temp,Min temp,1915,SPR,1.44,
Min temp,Min temp,1915,SUM,8.04,
Min temp,Min temp,1915,AUT,3.21,
Min temp,Min temp,1915,ANN,3.07,
Min temp,Min temp,1916,JAN,2.5,
Min temp,Min temp,1916,FEB,-0.7,
Min temp,Min temp,1916,MAR,-1.1,
Min temp,Min temp,1916,APR,2.2,
Min temp,Min temp,1916,MAY,4.3,
Min temp,Min temp,1916,JUN,6.0,
Min temp,Min temp,1916,JUL,9.2,
Min temp,Min temp,1916,AUG,9.3,
Min temp,Min temp,1916,SEP,7.2,
Min temp,Min temp,1916,OCT,4.4,
Min temp,Min temp,1916,NOV,3.3,
Min temp,Min temp,1916,DEC,-0.3,
Min temp,Min temp,1916,WIN,0.46,
Min temp,Min temp,1916,SPR,1.76,
Min temp,Min temp,1916,SUM,8.19,
Min temp,Min temp,1916,AUT,4.99,
Min temp,Min temp,1916,ANN,3.87,
Min temp,Min temp,1917,JAN,-1.1,
Min temp,Min temp,1917,FEB,-1.5,
Min temp,Min temp,1917,MAR,-1.4,
Min temp,Min temp,1917,APR,-0.4,
Min temp,Min temp,1917,MAY,4.6,
Min temp,Min temp,1917,JUN,6.9,
Min temp,Min temp,1917,JUL,8.8,
Min temp,Min temp,1917,AUG,10.2,
Min temp,Min temp,1917,SEP,7.7,
Min temp,Min temp,1917,OCT,2.0,
Min temp,Min temp,1917,NOV,3.2,
Min temp,Min temp,1917,DEC,-1.0,
Min temp,Min temp,1917,WIN,0.94,
Min temp,Min temp,1917,SPR,0.94,
Min temp,Min temp,1917,SUM,8.62,
Min temp,Min temp,1917,AUT,4.27,
Min temp,Min temp,1917,ANN,3.19,
Min temp,Min temp,1918,JAN,-1.7,
Min temp,Min temp,1918,FEB,2.3,
Min temp,Min temp,1918,MAR,0.6,
Min temp,Min temp,1918,APR,0.8,
Min temp,Min temp,1918,MAY,5.9,
Min temp,Min temp,1918,JUN,6.3,
